12.6399 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
12.6455 	INFO 	Loaded monitor calibration from ['2022_07_17 12:15']
13.9810 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002D3DAC104C0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002D3DAC10460>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002D3DAC102B0>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002D3DAF3D370>, multiSample=False, name='window1', numSamples=2, pos=[283.0, 84.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.9811 	EXP 	window1: backgroundImage = ''
13.9811 	EXP 	window1: backgroundFit = 'none'
13.9814 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002D3DAC105B0>
13.9816 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002D3DAC105B0>
13.9841 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002D3DAC105B0>
13.9847 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002D3DAC105B0>
14.0087 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.0102 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.0116 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.0132 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.0147 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.0158 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.0171 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.0186 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.0196 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.0209 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.0250 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.0267 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.0284 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.0301 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.0315 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.0329 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.0342 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.0352 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.0366 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.0398 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.0413 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.0418 	DEBUG 	Uploading Texture Font fontname to graphics card
14.0486 	DEBUG 	Upload of Texture Font fontname complete
14.0502 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002D3DAC105B0>
14.0504 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002D3DAC105B0>
14.0512 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002D3DAC105B0>
14.0518 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002D3DAC105B0>
14.0755 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.0772 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.0789 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.0793 	DEBUG 	Uploading Texture Font fontname to graphics card
14.0871 	DEBUG 	Upload of Texture Font fontname complete
14.0933 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
14.0934 	EXP 	window1: recordFrameIntervals = False
14.2916 	EXP 	window1: recordFrameIntervals = True
15.2080 	WARNING 	t of last frame was 20.00ms (=1/49)
15.9580 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

15.9581 	EXP 	window1: mouseVisible = True
15.9589 	EXP 	window1: mouseVisible = True
15.9593 	EXP 	window1: mouseVisible = True
15.9605 	EXP 	window1: mouseVisible = True
15.9622 	EXP 	window1: mouseVisible = True
15.9866 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.9884 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.9925 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.9959 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.9980 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.9999 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.0014 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.0033 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.0064 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.0085 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.0090 	DEBUG 	Uploading Texture Font fontname to graphics card
16.0096 	DEBUG 	Upload of Texture Font fontname complete
16.0120 	EXP 	window1: mouseVisible = True
16.0122 	EXP 	window1: mouseVisible = True
16.0133 	EXP 	window1: mouseVisible = True
16.0139 	EXP 	window1: mouseVisible = True
16.1217 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
20.9989 	INFO 	keyboard.Keyboard is using iohub backend.
20.9990 	INFO 	keyboard.Keyboard is using iohub backend.
20.9990 	INFO 	keyboard.Keyboard is using iohub backend.
20.9990 	INFO 	keyboard.Keyboard is using iohub backend.
20.9990 	EXP 	federal_units_of_brazil: status = STARTED
20.9993 	EXP 	window1: mouseVisible = True
21.0350 	EXP 	Created welcome_msg = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='welcome_msg', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1.8)
21.0364 	EXP 	window1: mouseVisible = True
21.1156 	EXP 	Created instr_msg = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='instr_msg', opacity=1.0, ori=0.0, pos=array([0. , 0.2]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1.8)
21.1158 	EXP 	window1: mouseVisible = True
21.1175 	EXP 	Created item_probe = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='item_probe', opacity=1.0, ori=0.0, pos=array([0. , 0.2]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1.8)
21.1302 	EXP 	window1: mouseVisible = True
21.1342 	EXP 	window1: mouseVisible = True
21.1344 	EXP 	window1: mouseVisible = True
21.1351 	EXP 	window1: mouseVisible = True
21.1358 	EXP 	window1: mouseVisible = True
21.1616 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.1619 	DEBUG 	Uploading Texture Font fontname to graphics card
21.1630 	DEBUG 	Upload of Texture Font fontname complete
21.1645 	EXP 	window1: mouseVisible = True
21.1647 	EXP 	window1: mouseVisible = True
21.1654 	EXP 	window1: mouseVisible = True
21.1660 	EXP 	window1: mouseVisible = True
