70.2445 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
70.2469 	INFO 	Loaded monitor calibration from ['2022_07_17 12:15']
71.5676 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001AEB7A40B20>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001AEB7A40DF0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001AEB7A40C40>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001AEB7CEB370>, multiSample=False, name='window1', numSamples=2, pos=[283.0, 84.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
71.5677 	EXP 	window1: backgroundImage = ''
71.5677 	EXP 	window1: backgroundFit = 'none'
71.5679 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001AEB7A40F40>
71.5681 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001AEB7A40F40>
71.5707 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001AEB7A40F40>
71.5714 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001AEB7A40F40>
71.5958 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
71.5975 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
71.5991 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
71.6007 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
71.6023 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
71.6034 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
71.6046 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
71.6062 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
71.6073 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
71.6097 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
71.6113 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
71.6127 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
71.6140 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
71.6153 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
71.6165 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
71.6178 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
71.6192 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
71.6203 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
71.6213 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
71.6251 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
71.6275 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
71.6285 	DEBUG 	Uploading Texture Font fontname to graphics card
71.6358 	DEBUG 	Upload of Texture Font fontname complete
71.6379 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001AEB7A40F40>
71.6381 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001AEB7A40F40>
71.6387 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001AEB7A40F40>
71.6396 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001AEB7A40F40>
71.6631 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
71.6651 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
71.6668 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
71.6672 	DEBUG 	Uploading Texture Font fontname to graphics card
71.6769 	DEBUG 	Upload of Texture Font fontname complete
71.6798 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
71.6798 	EXP 	window1: recordFrameIntervals = False
71.8632 	EXP 	window1: recordFrameIntervals = True
72.1637 	WARNING 	t of last frame was 20.28ms (=1/49)
73.5297 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

73.5298 	EXP 	window1: mouseVisible = True
73.5302 	EXP 	window1: mouseVisible = True
73.5304 	EXP 	window1: mouseVisible = True
73.5313 	EXP 	window1: mouseVisible = True
73.5321 	EXP 	window1: mouseVisible = True
73.5519 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
73.5531 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
73.5545 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
73.5579 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
73.5609 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
73.5631 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
73.5646 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
73.5663 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
73.5680 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
73.5696 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
73.5700 	DEBUG 	Uploading Texture Font fontname to graphics card
73.5705 	DEBUG 	Upload of Texture Font fontname complete
73.5722 	EXP 	window1: mouseVisible = True
73.5724 	EXP 	window1: mouseVisible = True
73.5731 	EXP 	window1: mouseVisible = True
73.5739 	EXP 	window1: mouseVisible = True
73.6674 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
78.4199 	INFO 	keyboard.Keyboard is using iohub backend.
78.4200 	INFO 	keyboard.Keyboard is using iohub backend.
78.4200 	INFO 	keyboard.Keyboard is using iohub backend.
78.4200 	INFO 	keyboard.Keyboard is using iohub backend.
78.4200 	EXP 	federal_units_of_brazil: status = STARTED
78.4203 	EXP 	window1: mouseVisible = True
78.4571 	EXP 	Created welcome_msg = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='welcome_msg', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1.8)
78.4604 	EXP 	window1: mouseVisible = True
78.5404 	EXP 	Created instr_msg = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='instr_msg', opacity=1.0, ori=0.0, pos=array([0. , 0.2]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1.8)
78.5406 	EXP 	window1: mouseVisible = True
78.5437 	EXP 	Created item_probe = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='item_probe', opacity=1.0, ori=0.0, pos=array([0. , 0.2]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1.8)
78.5539 	EXP 	window1: mouseVisible = True
78.5623 	EXP 	window1: mouseVisible = True
78.5626 	EXP 	window1: mouseVisible = True
78.5635 	EXP 	window1: mouseVisible = True
78.5642 	EXP 	window1: mouseVisible = True
78.5862 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
78.5865 	DEBUG 	Uploading Texture Font fontname to graphics card
78.5875 	DEBUG 	Upload of Texture Font fontname complete
78.5914 	EXP 	window1: mouseVisible = True
78.5918 	EXP 	window1: mouseVisible = True
78.5933 	EXP 	window1: mouseVisible = True
78.5949 	EXP 	window1: mouseVisible = True
78.6165 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
78.6191 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
78.6219 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
78.6268 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
78.6300 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
78.6324 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
78.6349 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
78.6373 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
78.6398 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
78.6402 	DEBUG 	Uploading Texture Font fontname to graphics card
78.6435 	DEBUG 	Upload of Texture Font fontname complete
78.6454 	EXP 	window1: mouseVisible = True
78.6456 	EXP 	window1: mouseVisible = True
78.6462 	EXP 	window1: mouseVisible = True
78.6468 	EXP 	window1: mouseVisible = True
78.6702 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
78.6705 	DEBUG 	Uploading Texture Font fontname to graphics card
78.6729 	DEBUG 	Upload of Texture Font fontname complete
78.6765 	EXP 	window1: mouseVisible = True
78.6767 	EXP 	window1: mouseVisible = True
78.6775 	EXP 	window1: mouseVisible = True
78.6781 	EXP 	window1: mouseVisible = True
78.7010 	EXP 	window1: mouseVisible = True
78.7012 	EXP 	window1: mouseVisible = True
78.7019 	EXP 	window1: mouseVisible = True
78.7024 	EXP 	window1: mouseVisible = True
78.7258 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
78.7274 	DEBUG 	Uploading Texture Font fontname to graphics card
78.7308 	DEBUG 	Upload of Texture Font fontname complete
78.7332 	EXP 	window1: mouseVisible = True
78.7334 	EXP 	window1: mouseVisible = True
78.7340 	EXP 	window1: mouseVisible = True
78.7346 	EXP 	window1: mouseVisible = True
78.7572 	EXP 	window1: mouseVisible = True
78.7615 	EXP 	window1: mouseVisible = True
78.7976 	EXP 	Created item_slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-2, fillColor=None, flip=False, font='Times New Roman', granularity=1.0, labelColor=None, labelHeight=0.06, labelWrapWidth=None, labels=('0', '1', '2'), lineColor=None, markerColor=None, name='item_slider', opacity=None, ori=0.0, pos=array([ 0. , -0.5]), readOnly=False, self=UNKNOWN, size=array([1.4, 0.1]), startValue=None, style='radio', styleTweaks=[], ticks=array([0, 1, 2]), units='norm', win=Window(...))
78.7978 	EXP 	window1: mouseVisible = True
78.7997 	EXP 	Created alt1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='alt1', opacity=1.0, ori=0.0, pos=array([-0.7 , -0.65]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1.8)
78.7998 	EXP 	window1: mouseVisible = True
78.8011 	EXP 	Created alt2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='alt2', opacity=1.0, ori=0.0, pos=array([ 0.  , -0.65]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1.8)
78.8012 	EXP 	window1: mouseVisible = True
78.8023 	EXP 	Created alt3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, draggable=False, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='alt3', opacity=1.0, ori=0.0, pos=array([ 0.7 , -0.65]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1.8)
78.8024 	EXP 	window1: mouseVisible = True
78.8036 	EXP 	Created thanks_prompt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='thanks_prompt', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1.8)
78.8036 	EXP 	window1: mouseVisible = True
78.8303 	EXP 	Created thanks_spacebar = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='thanks_spacebar', opacity=1.0, ori=0, pos=array([ 0. , -0.8]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1.8)
0.0129 	EXP 	item_slider: autoLog = True
0.0129 	EXP 	item_slider: ticks = <class 'numpy.ndarray'>
0.0129 	EXP 	item_slider: styleTweaks = []
0.0129 	EXP 	item_slider: styleTweaks = []
0.0129 	EXP 	item_slider: styleTweaks = []
0.0129 	EXP 	item_slider: styleTweaks = []
0.0129 	EXP 	item_slider: ticks = <class 'numpy.ndarray'>
0.0129 	EXP 	item_slider: contrast = 1.0
0.0129 	EXP 	item_slider: markerPos = None
0.0129 	EXP 	item_slider: autoLog = True
0.0645 	INFO 	Keyboard events cleared
0.0639 	WARNING 	t of last frame was 50.97ms (=1/19)
0.0639 	EXP 	welcome_msg: height = 0.12
0.0639 	EXP 	welcome_msg: height = 0.12
0.0639 	EXP 	welcome_msg: height = 0.12
0.0639 	EXP 	welcome_msg: text = 'Olá, participante! \n    \n    Agradecemos sua disponibilidade em colaborar com nossa pesquisa!\n    \n    Pressione [Barra de Espaço] para avançar.'
0.0639 	EXP 	welcome_msg: autoDraw = True
1.6428 	DATA 	Keypress: space
1.6647 	INFO 	Keyboard events cleared
1.6642 	WARNING 	t of last frame was 31.62ms (=1/31)
1.6642 	EXP 	welcome_msg: autoDraw = False
1.6642 	EXP 	instr_msg: autoDraw = True
1.9342 	WARNING 	t of last frame was 20.01ms (=1/49)
1.9996 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
2.1866 	EXP 	Created sequence: sequential, trialTypes=1, nReps=27, seed=None
2.1869 	EXP 	New trial (rep=0, index=0): None
2.2411 	DATA 	Keypress: space
