5.1026 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
42.5667 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1., -1., -1.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002625988D5B0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000262034E60A0>, multiSample=False, name='window1', numSamples=2, pos=(233, 84), screen=0, size=array([900, 600]), stencilBits=0, stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
42.5675 	EXP 	window1: mouseVisible = True
42.5675 	EXP 	window1: mouseVisible = True
42.5675 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
42.5675 	EXP 	window1: recordFrameIntervals = False
42.7329 	EXP 	window1: recordFrameIntervals = True
43.4487 	EXP 	Screen (0) actual frame rate measured at 60.12Hz
43.4487 	EXP 	window1: recordFrameIntervals = False
43.6767 	EXP 	Created instr_msg = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='instr_msg', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1.8)
43.6976 	EXP 	Created instr_button = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='instr_button', opacity=1.0, ori=0.0, pos=array([ 0. , -0.7]), size=array([0.4, 0.4]), texRes=128.0, units='norm', win=Window(...))
43.7001 	EXP 	Created word = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.25, italic=False, languageStyle='LTR', name='word', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1.8)
43.7735 	EXP 	Created thansk_msg = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='thansk_msg', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1.8)
43.7739 	EXP 	Created sequence: sequential, trialTypes=1, nReps=999, seed=None
43.7776 	EXP 	New trial (rep=0, index=0): None
43.9143 	EXP 	instr_msg: height = 0.1
43.9143 	EXP 	instr_msg: height = 0.1
43.9143 	EXP 	instr_msg: height = 0.1
43.9143 	EXP 	instr_msg: text = 'Primeira tela de instruções'
43.9143 	EXP 	instr_button: image = 'buttons1.jpg'
43.9143 	EXP 	instr_msg: autoDraw = True
43.9143 	EXP 	instr_button: autoDraw = True
49.3842 	EXP 	New trial (rep=1, index=0): None
49.3885 	DATA 	Keypress: left
49.4000 	EXP 	instr_msg: autoDraw = False
49.4000 	EXP 	instr_button: autoDraw = False
49.4000 	EXP 	instr_msg: text = 'Primeira tela de instruções'
49.4000 	EXP 	instr_button: image = 'buttons1.jpg'
49.4000 	EXP 	instr_msg: autoDraw = True
49.4000 	EXP 	instr_button: autoDraw = True
50.4704 	DATA 	Keypress: left
50.4862 	EXP 	New trial (rep=2, index=0): None
50.5012 	EXP 	instr_msg: autoDraw = False
50.5012 	EXP 	instr_button: autoDraw = False
50.5012 	EXP 	instr_msg: text = 'Primeira tela de instruções'
50.5012 	EXP 	instr_button: image = 'buttons1.jpg'
50.5012 	EXP 	instr_msg: autoDraw = True
50.5012 	EXP 	instr_button: autoDraw = True
51.3027 	EXP 	New trial (rep=3, index=0): None
51.3060 	DATA 	Keypress: left
51.3146 	EXP 	instr_msg: autoDraw = False
51.3146 	EXP 	instr_button: autoDraw = False
51.3146 	EXP 	instr_msg: text = 'Primeira tela de instruções'
51.3146 	EXP 	instr_button: image = 'buttons1.jpg'
51.3146 	EXP 	instr_msg: autoDraw = True
51.3146 	EXP 	instr_button: autoDraw = True
52.1360 	EXP 	New trial (rep=4, index=0): None
52.1390 	DATA 	Keypress: left
52.1484 	EXP 	instr_msg: autoDraw = False
52.1484 	EXP 	instr_button: autoDraw = False
52.1484 	EXP 	instr_msg: text = 'Primeira tela de instruções'
52.1484 	EXP 	instr_button: image = 'buttons1.jpg'
52.1484 	EXP 	instr_msg: autoDraw = True
52.1484 	EXP 	instr_button: autoDraw = True
52.6694 	EXP 	New trial (rep=5, index=0): None
52.6726 	DATA 	Keypress: left
52.6810 	EXP 	instr_msg: autoDraw = False
52.6810 	EXP 	instr_button: autoDraw = False
52.6810 	EXP 	instr_msg: text = 'Primeira tela de instruções'
52.6810 	EXP 	instr_button: image = 'buttons1.jpg'
52.6810 	EXP 	instr_msg: autoDraw = True
52.6810 	EXP 	instr_button: autoDraw = True
55.5720 	EXP 	New trial (rep=6, index=0): None
55.5825 	DATA 	Keypress: right
55.5980 	EXP 	instr_msg: autoDraw = False
55.5980 	EXP 	instr_button: autoDraw = False
55.5980 	EXP 	instr_msg: height = 0.1
55.5980 	EXP 	instr_msg: height = 0.1
55.5980 	EXP 	instr_msg: height = 0.1
55.5980 	EXP 	instr_msg: text = 'Segunda tela de instruções'
55.5980 	EXP 	instr_button: image = 'buttons2.jpg'
55.5980 	EXP 	instr_msg: autoDraw = True
55.5980 	EXP 	instr_button: autoDraw = True
59.4842 	EXP 	New trial (rep=7, index=0): None
59.4950 	DATA 	Keypress: left
59.5139 	EXP 	instr_msg: autoDraw = False
59.5139 	EXP 	instr_button: autoDraw = False
59.5139 	EXP 	instr_msg: height = 0.1
59.5139 	EXP 	instr_msg: height = 0.1
59.5139 	EXP 	instr_msg: height = 0.1
59.5139 	EXP 	instr_msg: text = 'Primeira tela de instruções'
59.5139 	EXP 	instr_button: image = 'buttons1.jpg'
59.5139 	EXP 	instr_msg: autoDraw = True
59.5139 	EXP 	instr_button: autoDraw = True
63.7854 	EXP 	New trial (rep=8, index=0): None
63.7981 	DATA 	Keypress: right
63.8147 	EXP 	instr_msg: autoDraw = False
63.8147 	EXP 	instr_button: autoDraw = False
63.8147 	EXP 	instr_msg: height = 0.1
63.8147 	EXP 	instr_msg: height = 0.1
63.8147 	EXP 	instr_msg: height = 0.1
63.8147 	EXP 	instr_msg: text = 'Segunda tela de instruções'
63.8147 	EXP 	instr_button: image = 'buttons2.jpg'
63.8147 	EXP 	instr_msg: autoDraw = True
63.8147 	EXP 	instr_button: autoDraw = True
64.7371 	EXP 	New trial (rep=9, index=0): None
64.7438 	DATA 	Keypress: left
64.7646 	EXP 	instr_msg: autoDraw = False
64.7646 	EXP 	instr_button: autoDraw = False
64.7646 	EXP 	instr_msg: height = 0.1
64.7646 	EXP 	instr_msg: height = 0.1
64.7646 	EXP 	instr_msg: height = 0.1
64.7646 	EXP 	instr_msg: text = 'Primeira tela de instruções'
64.7646 	EXP 	instr_button: image = 'buttons1.jpg'
64.7646 	EXP 	instr_msg: autoDraw = True
