70.7374 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
70.7393 	INFO 	Loaded monitor calibration from ['2022_07_17 12:15']
72.6440 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000156583F11F0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000156583F1190>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1., -1., -1.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000156583EEFA0>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001565874E1F0>, multiSample=False, name='window1', numSamples=2, pos=[283.0, 84.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
72.6441 	EXP 	window1: backgroundImage = ''
72.6442 	EXP 	window1: backgroundFit = 'none'
72.6445 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000156583F1310>
72.6454 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000156583F1310>
72.6490 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000156583F1310>
72.6503 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000156583F1310>
72.6834 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
72.6872 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
72.6903 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
72.6937 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
72.6973 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
72.6986 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
72.7009 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
72.7036 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
72.7052 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
72.7068 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
72.7096 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
72.7132 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
72.7156 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
72.7183 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
